id,volumen,expresión,dominio_fuente,dominio_meta,metáfora,volumen_norm,expresion_norm,dominio_fuente_norm,dominio_meta_norm,metafora_norm,expresion_len
CAAM_58_25,Colombia adentro: Amazonía,"al ver alteradas sus formas de vida con la presencia de maquinaria, los sobrevuelos constantes, la construcción de infraestructura y la tala de la selva, además de la llegada de epidemias de gripa y viruela",SERES VIVOS,LAS EPIDEMIAS,LAS EPIDEMIAS SON SERES VIVOS,colombia adentro: amazonía,"al ver alteradas sus formas de vida con la presencia de maquinaria, los sobrevuelos constantes, la construcción de infraestructura y la tala de la selva, además de la llegada de epidemias de gripa y viruela",seres vivos,las epidemias,las epidemias son seres vivos,206
CAAM_77_5,Colombia adentro: Amazonía,«guerrillas móviles» –grupos pequeños y de fácil desplazamiento– que fueron producto de las escuelas de formación política y militar en los municipios de Belén de los Andaquíes,FÁBRICAS,LAS ESCUELAS DE FORMACIÓN POLÍTICA Y MILITAR,LAS ESCUELAS DE FORMACIÓN POLÍTICA Y MILITAR SON FÁBRICAS,colombia adentro: amazonía,«guerrillas móviles» –grupos pequeños y de fácil desplazamiento– que fueron producto de las escuelas de formación política y militar en los municipios de belén de los andaquíes,fábricas,las escuelas de formación política y militar,las escuelas de formación política y militar son fábricas,176
CAAM_20_23,Colombia adentro: Amazonía,Lleno de ilusiones,SUSTANCIAS,LAS ESPERANZAS,LAS ESPERANZAS SON SUSTANCIAS,colombia adentro: amazonía,lleno de ilusiones,sustancias,las esperanzas,las esperanzas son sustancias,18
CAAM_79_13,Colombia adentro: Amazonía,esa guerrilla extendió sus estructuras por el río Vaupés,OBJETOS ELÁSTICOS,LAS ESTRUCTORAS GUERRILLERAS,LAS ESTRUCTURAS GUERRILLERAS SON OBJETOS ELÁSTICOS,colombia adentro: amazonía,esa guerrilla extendió sus estructuras por el río vaupés,objetos elásticos,las estructoras guerrilleras,las estructuras guerrilleras son objetos elásticos,56
CAAM_80_5,Colombia adentro: Amazonía,"la expansión y asentamiento de estructuras de las FARC-EP por el curso del río Guaviare,",UN OBJETO ELÁSTICO,LAS ESTRUCTURAS DE LAS FARC,LAS ESTRUCTURAS DE LAS FARC SON UN OBJETO ELÁSTICO,colombia adentro: amazonía,"la expansión y asentamiento de estructuras de las farc-ep por el curso del río guaviare,",un objeto elástico,las estructuras de las farc,las estructuras de las farc son un objeto elástico,88
CAAM_80_8,Colombia adentro: Amazonía,"Con dicha expansión por buena parte de la Amazonía, las diferentes guerrillas empezaron a operar",UN OBJETO ELÁSTICO,LAS ESTRUCTURAS DE LAS FARC,LAS ESTRUCTURAS DE LAS FARC SON UN OBJETO ELÁSTICO,colombia adentro: amazonía,"con dicha expansión por buena parte de la amazonía, las diferentes guerrillas empezaron a operar",un objeto elástico,las estructuras de las farc,las estructuras de las farc son un objeto elástico,96
HALL_39,Hallazgos y Recomendaciones,"Sin embargo, la paz ha sido esquiva, y cada nuevo ciclo de la guerra ha distanciado las expectativas por tomarla entre las manos.",OBJETOS,LAS EXPECTATIVAS,LAS EXPECTATIVAS SON OBJETOS,hallazgos y recomendaciones,"sin embargo, la paz ha sido esquiva, y cada nuevo ciclo de la guerra ha distanciado las expectativas por tomarla entre las manos.",objetos,las expectativas,las expectativas son objetos,129
MCVE_m_40_6,Mi cuerpo es la verdad,Este apartado recoge las palabras y experiencias de las mujeres que vivieron –y viven– en los territorios afectados por la guerra,OBJETOS,LAS EXPERIENCIAS DE LAS MUJERES,LAS EXPERIENCIAS DE LAS MUJERES SON OBJETOS,mi cuerpo es la verdad,este apartado recoge las palabras y experiencias de las mujeres que vivieron –y viven– en los territorios afectados por la guerra,objetos,las experiencias de las mujeres,las experiencias de las mujeres son objetos,129
MCVE_m_163_2,Mi cuerpo es la verdad,"El Grupo de Memoria Histórica304 recogió las experiencias de mujeres vinculadas a las Autodefensas Campesinas de Córdoba y Urabá (ACCU) y a las Autodefensas Unidas de Colombia (AUC), que defendieron la estrategia paramilitar en el Congreso.",UN OBJETO VALIOSO,LAS EXPERIENCIAS DE MUJERES VINCULADAS A LAS AUTODEFENSAS,LAS EXPERIENCIAS DE MUJERES VINCULADAS A LAS AUTODEFENSAS SON UN OBJETO VALIOSO,mi cuerpo es la verdad,"el grupo de memoria histórica304 recogió las experiencias de mujeres vinculadas a las autodefensas campesinas de córdoba y urabá (accu) y a las autodefensas unidas de colombia (auc), que defendieron la estrategia paramilitar en el congreso.",un objeto valioso,las experiencias de mujeres vinculadas a las autodefensas,las experiencias de mujeres vinculadas a las autodefensas son un objeto valioso,240
MCVE_f_175_3,Mi cuerpo es la verdad,Se abordaron varias experiencias de violencia,UN OBJETO,LAS EXPERIENCIAS DE VIOLENCIA,LAS EXPERIENCIAS DE VIOLENCIA SON UN OBJETO,mi cuerpo es la verdad,se abordaron varias experiencias de violencia,un objeto,las experiencias de violencia,las experiencias de violencia son un objeto,45
CAAM_21_5,Colombia adentro: Amazonía,Buscan explicaciones,OBJETOS,LAS EXPLICACIONES,LAS EXPLICACIONES SON OBJETOS,colombia adentro: amazonía,buscan explicaciones,objetos,las explicaciones,las explicaciones son objetos,20
CAAM_29_5,Colombia adentro: Amazonía,[object Object],OBJETOS VELADOS,LAS EXPLICACIONES,LAS EXPLICACIONES SON OBJETOS VELADOS,colombia adentro: amazonía,[object object],objetos velados,las explicaciones,las explicaciones son objetos velados,15
CAAM_29_3,Colombia adentro: Amazonía," Ellas, buscando explicaciones menos frías que las develadas en el proceso judicial
ordinario",OBJETOS QUE ESTÁN OCULTOS,LAS EXPLICACIONES CÁLIDAS,LAS EXPLICACIONES CÁLIDAS SON OBJETOS QUE ESTÁN OCULTOS,colombia adentro: amazonía,"ellas, buscando explicaciones menos frías que las develadas en el proceso judicial ordinario",objetos que están ocultos,las explicaciones cálidas,las explicaciones cálidas son objetos que están ocultos,93
MCVE_f_312_1,Mi cuerpo es la verdad,"Ellas han persistido en la reconstrucción de sus familias, de sus comunidades
y de este país, y han defendido el derecho a la verdad.",EDIFICIOS,LAS FAMILIAS,LAS FAMILIAS SON EDIFICIOS,mi cuerpo es la verdad,"ellas han persistido en la reconstrucción de sus familias, de sus comunidades y de este país, y han defendido el derecho a la verdad.",edificios,las familias,las familias son edificios,133
CAAM_60_4,Colombia adentro: Amazonía,"varias familias habían tenido que desalojar chagras y viviendas, para meterse monte adentro, a donde el agua no tuviera el sabor del aceite",OBJETOS,LAS FAMILIAS,LAS FAMILIAS SON OBJETOS,colombia adentro: amazonía,"varias familias habían tenido que desalojar chagras y viviendas, para meterse monte adentro, a donde el agua no tuviera el sabor del aceite",objetos,las familias,las familias son objetos,139
CAAM_53_10,Colombia adentro: Amazonía,Familias como la de este poblador hicieron parte de una colonización dirigida por la Caja Agraria desde 1960,FRAGMENTOS,LAS FAMILIAS CAMPESINAS COLONIZADORAS,LAS FAMILIAS CAMPESINAS COLONIZADORAS COMO FRAGMENTOS,colombia adentro: amazonía,familias como la de este poblador hicieron parte de una colonización dirigida por la caja agraria desde 1960,fragmentos,las familias campesinas colonizadoras,las familias campesinas colonizadoras como fragmentos,108
CAAM_79_11,Colombia adentro: Amazonía,"las FARC-EP entraron con el Frente 32, que se convirtió en una de las principales estructuras guerrilleras en la región",UN EDIFICIO,LAS FARC,LAS FARC SON UN EDIFICIO,colombia adentro: amazonía,"las farc-ep entraron con el frente 32, que se convirtió en una de las principales estructuras guerrilleras en la región",un edificio,las farc,las farc son un edificio,119
CAAM_80_6,Colombia adentro: Amazonía,"la expansión y asentamiento de estructuras de las FARC-EP por el curso del río Guaviare,",UN EDIFICIO,LAS FARC,LAS FARC SON UN EDIFICIO,colombia adentro: amazonía,"la expansión y asentamiento de estructuras de las farc-ep por el curso del río guaviare,",un edificio,las farc,las farc son un edificio,88
CAAM_80_17,Colombia adentro: Amazonía,se configuró como un corredor estratégico que permitió la expansión de las FARC-EP,UN OBJETO ELÁSTICO,LAS FARC,LAS FARC SON UN OBJETO ELÁSTICO,colombia adentro: amazonía,se configuró como un corredor estratégico que permitió la expansión de las farc-ep,un objeto elástico,las farc,las farc son un objeto elástico,82
CAAM_81_1,Colombia adentro: Amazonía,"Con esta expansión y configuración de corredores estratégicos, las FARC-EP vulneraron los derechos territoriales y de autonomía de los pueblos indígenas",UN OBJETO ELÁSTICO,LAS FARC,LAS FARC SON UN OBJETO ELÁSTICO,colombia adentro: amazonía,"con esta expansión y configuración de corredores estratégicos, las farc-ep vulneraron los derechos territoriales y de autonomía de los pueblos indígenas",un objeto elástico,las farc,las farc son un objeto elástico,152
CAAM_81_4,Colombia adentro: Amazonía,[object Object],UN OBJETO ELÁSTICO,LAS FARC,LAS FARC SON UN OBJETO ELÁSTICO,colombia adentro: amazonía,[object object],un objeto elástico,las farc,las farc son un objeto elástico,15
CAAM_80_7,Colombia adentro: Amazonía,"dio lugar a su desdoblamiento hacia los departamentos de Guainía y otras zonas del Vaupés,",UN PAPEL,LAS FARC,LAS FARC SON UN PAPEL,colombia adentro: amazonía,"dio lugar a su desdoblamiento hacia los departamentos de guainía y otras zonas del vaupés,",un papel,las farc,las farc son un papel,90
CAAM_80_16,Colombia adentro: Amazonía,la región configuró corredores de repliegue y movilidad en el piedemonte y la llanura amazónica,UN PAPEL,LAS FARC,LAS FARC SON UN PAPEL,colombia adentro: amazonía,la región configuró corredores de repliegue y movilidad en el piedemonte y la llanura amazónica,un papel,las farc,las farc son un papel,95
CAAM_80_3,Colombia adentro: Amazonía,fortalecer sus finanzas a través del negocio del narcotráfico,CUERPOS,LAS FINANZAS,LAS FINANZAS SON CUERPOS,colombia adentro: amazonía,fortalecer sus finanzas a través del negocio del narcotráfico,cuerpos,las finanzas,las finanzas son cuerpos,61
MCVE_f_186_4,Mi cuerpo es la verdad,"Las advertencias, insultos, amenazas, las diferentes formas que fueron tomando las violencias contra las mujeres, no constituyeron hechos aislados o arbitrarios, sino herramientas propias de estructuras patriarcales históricas y sociales que se manifestaron como mecanismos para preservar el orden moral establecido",OBJETOS MALEABLES,LAS FORMAS DE VIOLENCIA,LAS FORMAS DE VIOLENCIA SON OBJETOS MALEABLES,mi cuerpo es la verdad,"las advertencias, insultos, amenazas, las diferentes formas que fueron tomando las violencias contra las mujeres, no constituyeron hechos aislados o arbitrarios, sino herramientas propias de estructuras patriarcales históricas y sociales que se manifestaron como mecanismos para preservar el orden moral establecido",objetos maleables,las formas de violencia,las formas de violencia son objetos maleables,315
CAAM_19_8,Colombia adentro: Amazonía,Fronteras móviles,ORGANISMOS,LAS FRONTERAS,LAS FRONTERAS SON ORGANISMOS,colombia adentro: amazonía,fronteras móviles,organismos,las fronteras,las fronteras son organismos,17
CAAM_84_16,Colombia adentro: Amazonía, con la doctrina de las Fuerzas Militares basada en esa misma línea»,UN EDIFICIO,LAS FUERZAS MILITARES,LAS FUERZAS MILITARES ES UN EDIFICIO,colombia adentro: amazonía,con la doctrina de las fuerzas militares basada en esa misma línea»,un edificio,las fuerzas militares,las fuerzas militares es un edificio,68
TERR_INTRO_167,Colombia adentro: Ensayo introductorio,Se limita a la presencia de las Fuerzas Militares para garantizar soberanía,UNA PERSONA,LAS FUERZAS MILITARES,LAS FUERZAS MILITARES SON UNA PERSONA,colombia adentro: ensayo introductorio,se limita a la presencia de las fuerzas militares para garantizar soberanía,una persona,las fuerzas militares,las fuerzas militares son una persona,75
CAAM_86_22,Colombia adentro: Amazonía,como una convergencia de fuerzas políticas a raíz del proceso de negociación |adelantado a mediados de la década de 1980,LÍNEAS,LAS FUERZAS POLÍTICAS,LAS FUERZAS POLÍTICAS SON LÍNEAS,colombia adentro: amazonía,como una convergencia de fuerzas políticas a raíz del proceso de negociación |adelantado a mediados de la década de 1980,líneas,las fuerzas políticas,las fuerzas políticas son líneas,120
HALL_133,Hallazgos y Recomendaciones,Las consecuencias del dolor atraviesan generaciones,UN OBJETO,LAS GENERACIONES,LAS GENERACIONES SON UN OBJETO,hallazgos y recomendaciones,las consecuencias del dolor atraviesan generaciones,un objeto,las generaciones,las generaciones son un objeto,51
TERR_INTRO_118,Colombia adentro: Ensayo introductorio, La paradoja es que la inserción de las guerrillas en estos territorios,OBJETOS,LAS GUERRILLAS,LAS GUERRILLAS SON OBJETOS,colombia adentro: ensayo introductorio,la paradoja es que la inserción de las guerrillas en estos territorios,objetos,las guerrillas,las guerrillas son objetos,71
CAAM_79_3,Colombia adentro: Amazonía,"Quedamos cercados. Ese cambio de las fuerzas guerrilleras, en comparación con el M-19, fue muy crítico",UNA CERCA,LAS GUERRILLAS,LAS GUERRILLAS SON UNA CERCA,colombia adentro: amazonía,"quedamos cercados. ese cambio de las fuerzas guerrilleras, en comparación con el m-19, fue muy crítico",una cerca,las guerrillas,las guerrillas son una cerca,102
CAAM_77_4,Colombia adentro: Amazonía,«guerrillas móviles» –grupos pequeños y de fácil desplazamiento– que fueron producto de las escuelas de formación política y militar en los municipios de Belén de los Andaquíes,PRODUCTOS,LAS GUERRILLAS MÓVILES,LAS GUERRILLAS MÓVILES SON PRODUCTOS,colombia adentro: amazonía,«guerrillas móviles» –grupos pequeños y de fácil desplazamiento– que fueron producto de las escuelas de formación política y militar en los municipios de belén de los andaquíes,productos,las guerrillas móviles,las guerrillas móviles son productos,176
MCVE_m_24_1,Mi cuerpo es la verdad,Para cerrar las heridas y ver con esperanza los nuevos tiempos.,PUERTAS,LAS HERIDAS,LAS HERIDAS SON PUERTAS,mi cuerpo es la verdad,para cerrar las heridas y ver con esperanza los nuevos tiempos.,puertas,las heridas,las heridas son puertas,63
TERR_INTRO_33,Colombia adentro: Ensayo introductorio,Desde la herida de las víctimas que nos tocan a todos como país,UN OBJETO,LAS HERIDAS,LAS HERIDAS SON UN OBJETO,colombia adentro: ensayo introductorio,desde la herida de las víctimas que nos tocan a todos como país,un objeto,las heridas,las heridas son un objeto,63
MCVE_f_226_1,Mi cuerpo es la verdad,abre heridas que no se cierran fácilmente,HERIDAS DEL CUERPO,LAS HERIDAS EMOCIONALES,LAS HERIDAS EMOCIONALES SON HERIDAS DEL CUERPO,mi cuerpo es la verdad,abre heridas que no se cierran fácilmente,heridas del cuerpo,las heridas emocionales,las heridas emocionales son heridas del cuerpo,41
